series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,0.0
9839,"Economic Freedom of the World: Regulations, labor market regulations, conscription, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,0.0
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,6.461113
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,6.412288
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,6.23463
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,6.323672
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,6.297352
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,6.379253
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,6.558655
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,6.661239
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,6.554231
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,6.234538
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,6.118967
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,6.198528
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,6.117822
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,6.046605
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,6.777729
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,0.0
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,0.0
9836,"Economic Freedom of the World: Regulation, labor market regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,0.0
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,5.170406
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,4.626968
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,4.552464
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,4.573262
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,4.222242
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,4.49921
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,4.766632
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,4.681203
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,4.119297
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,3.417878
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,3.731632
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,3.590895
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,3.268905
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,3.037975
9849,"Economic Freedom of the World: Regulation, business regulations, administrative requirements, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,3.166667
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,6.0
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,6.222222
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,6.0
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,5.777778
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,5.777778
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,5.777778
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,5.777778
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,6.363636
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,6.363636
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,5.147679
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,5.147679
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,5.147679
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.147679
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,2.930403
9841,"Economic Freedom of the World: Regulation, business regulations, regulatory burden/bureaucracy costs, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,6.313131
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,9.86353
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,9.879539
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,9.846472
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,9.86248
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,9.893446
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,9.893446
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,9.860379
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,9.717607
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,9.713405
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,9.487188
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,9.49244
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,9.378346
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,9.363118
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,9.359311
9832,"Economic Freedom of the World: Regulation, business regulations, starting a business, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,9.314495
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,6.298
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,4.4
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,4.55
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,4.558
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,4.558
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,4.27
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,3.988
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,3.988
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,3.988
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,4.088
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,4.088
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,4.036
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,3.58
72832,"Economic Freedom of the World: Regulation, business regulations, impartial public administration, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,3.58
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,9.302574
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,9.318707
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,9.319612
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,9.54801
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,9.547829
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,9.563781
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,9.425849
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,9.573167
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,9.52787
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,8.462928
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,8.495142
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,8.28417
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,8.214131
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,7.470125
9843,"Economic Freedom of the World: Regulation, business regulations, licensing restrictions, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,6.951795
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,7.040738
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,7.063156
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,6.491481
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,6.491481
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,6.491481
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,6.401806
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,5.740456
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,5.740456
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,4.395337
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,3.487381
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,3.487381
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,3.487381
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,3.487381
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,3.487381
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,0.0
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,0.0
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,0.0
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,0.0
9844,"Economic Freedom of the World: Regulation, business regulations, cost of tax compliance, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,0.0
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,7.279208
